,open,close,high,low,volume,money
2018-06-05,3789.0,3822.8,3829.0,3782.4,16831.0,19223150040.0
2018-06-06,3820.4,3823.6,3827.2,3810.2,13729.0,15729797640.0
2018-06-07,3839.8,3817.2,3854.6,3810.2,17037.0,19590749700.0
2018-06-08,3806.0,3761.0,3808.6,3743.4,16154.0,18286211760.0
2018-06-11,3754.2,3773.4,3788.8,3748.6,17769.0,20080674360.0
2018-06-12,3778.2,3818.0,3834.6,3760.4,18954.0,21600599700.0
2018-06-13,3803.2,3778.4,3814.8,3772.2,15795.0,17990224080.0
2018-06-14,3767.4,3768.6,3808.6,3759.4,13627.0,15448002840.0
2018-06-15,3770.2,3752.8,3785.0,3739.4,6972.0,7871683200.0
2018-06-19,3671.2,3569.6,3682.6,3513.4,22299.0,24246609540.0
2018-06-20,3570.0,3596.4,3618.8,3548.0,19976.0,21487420140.0
2018-06-21,3599.4,3546.6,3638.0,3538.6,21762.0,23452542120.0
2018-06-22,3527.6,3572.4,3580.0,3514.2,21015.0,22383331200.0
2018-06-25,3584.6,3509.2,3595.0,3505.4,19592.0,20894002080.0
2018-06-26,3494.8,3492.0,3518.0,3443.2,22675.0,23709026220.0
2018-06-27,3489.8,3388.2,3508.0,3387.0,23463.0,24279696300.0
2018-06-28,3387.0,3380.2,3447.4,3369.4,23395.0,23930760420.0
2018-06-29,3395.0,3477.2,3491.0,3392.6,23000.0,23748686880.0
2018-07-02,3470.0,3352.6,3474.8,3320.0,24496.0,25035886920.0
2018-07-03,3376.6,3364.8,3389.8,3276.2,27595.0,27698743200.0
2018-07-04,3357.8,3330.6,3382.8,3316.0,22560.0,22636942740.0
2018-07-05,3330.2,3303.4,3368.0,3296.0,25396.0,25360222440.0
2018-07-06,3315.0,3328.2,3374.8,3267.6,29203.0,29120697060.0
2018-07-09,3356.0,3439.8,3443.0,3355.6,23979.0,24499183740.0
2018-07-10,3447.4,3445.8,3453.6,3408.8,21727.0,22375991700.0
2018-07-11,3370.0,3379.4,3402.2,3344.0,26299.0,26620225380.0
2018-07-12,3389.0,3475.2,3498.0,3389.0,25348.0,26276060940.0
2018-07-13,3487.8,3476.6,3488.8,3465.4,18395.0,19199203500.0
2018-07-16,3485.0,3459.0,3508.0,3444.2,20444.0,21243651300.0
2018-07-17,3463.0,3442.0,3466.8,3405.6,22548.0,23218883760.0
2018-07-18,3458.6,3424.0,3482.4,3421.6,20621.0,21361932240.0
2018-07-19,3446.6,3431.8,3472.4,3417.0,15945.0,16468777020.0
2018-07-20,3425.0,3473.4,3479.4,3406.0,7215.0,7434293340.0
2018-07-23,3464.4,3509.2,3520.0,3458.2,23532.0,24609882540.0
2018-07-24,3520.2,3574.2,3594.8,3520.0,23181.0,24823346580.0
2018-07-25,3587.0,3568.2,3587.4,3557.8,17607.0,18846279600.0
2018-07-26,3578.0,3525.0,3582.8,3520.4,20921.0,22250975940.0
2018-07-27,3533.0,3520.0,3541.8,3505.0,20261.0,21410003460.0
2018-07-30,3521.0,3503.2,3548.6,3486.8,22837.0,24066167580.0
2018-07-31,3501.6,3512.6,3532.6,3490.8,20842.0,21934131000.0
2018-08-01,3533.0,3423.2,3552.0,3415.8,27936.0,29289887520.0
2018-08-02,3415.0,3345.0,3423.0,3297.6,27927.0,28134557700.0
2018-08-03,3350.0,3283.6,3359.2,3283.6,23353.0,23300598600.0
2018-08-06,3292.2,3259.8,3329.0,3240.0,25333.0,24976861440.0
2018-08-07,3284.6,3358.8,3364.0,3259.6,27321.0,27105544320.0
2018-08-08,3354.8,3304.8,3354.8,3285.8,23380.0,23302010640.0
2018-08-09,3295.8,3386.0,3409.4,3288.6,27848.0,28124024160.0
2018-08-10,3389.8,3397.0,3416.6,3368.8,21525.0,21906563820.0
2018-08-13,3365.0,3382.2,3401.6,3321.6,24384.0,24563550840.0
2018-08-14,3385.8,3369.6,3390.0,3344.4,22897.0,23106731040.0
2018-08-15,3342.4,3255.4,3348.0,3250.2,13673.0,13493807100.0
2018-08-16,3225.0,3249.0,3305.2,3198.6,24860.0,24320109240.0
2018-08-17,3287.2,3202.2,3294.6,3190.0,27285.0,26558286060.0
2018-08-20,3213.4,3251.0,3256.2,3199.2,30369.0,29394854220.0
2018-08-21,3257.0,3301.0,3330.0,3251.0,30229.0,29878593600.0
2018-08-22,3301.4,3300.2,3306.0,3280.2,22702.0,22417643700.0
2018-08-23,3305.0,3302.2,3333.6,3261.6,32451.0,32134747800.0
2018-08-24,3292.0,3309.8,3346.2,3273.0,29788.0,29518104300.0
2018-08-27,3330.0,3397.8,3399.6,3327.0,27584.0,27865050780.0
2018-08-28,3403.2,3387.0,3413.0,3379.2,21742.0,22142566320.0
2018-08-29,3382.0,3379.8,3388.8,3366.0,19949.0,20204659440.0
2018-08-30,3381.2,3343.0,3394.6,3336.0,23152.0,23334309120.0
2018-08-31,3325.0,3321.2,3353.0,3297.0,28015.0,27932643540.0
2018-09-03,3310.2,3310.4,3319.8,3276.0,24832.0,24580004760.0
2018-09-04,3314.0,3357.2,3372.8,3298.2,29100.0,29083975080.0
2018-09-05,3344.6,3277.8,3348.0,3277.8,27755.0,27644019120.0
2018-09-06,3275.2,3248.6,3307.2,3241.4,27959.0,27486480360.0
2018-09-07,3267.0,3273.2,3316.4,3237.0,30881.0,30376684080.0
2018-09-10,3267.8,3227.0,3274.4,3220.0,24926.0,24205315740.0
2018-09-11,3228.6,3219.0,3247.4,3203.2,26259.0,25402250040.0
2018-09-12,3212.8,3196.4,3227.4,3191.0,26701.0,25690897560.0
2018-09-13,3244.8,3238.4,3255.8,3194.4,31756.0,30709115100.0
2018-09-14,3244.4,3240.6,3253.0,3227.4,25231.0,24519464160.0
2018-09-17,3218.8,3207.2,3228.4,3199.2,22687.0,21853901760.0
2018-09-18,3205.8,3273.4,3282.4,3197.0,32124.0,31152959640.0
2018-09-19,3270.6,3311.0,3344.4,3267.0,27045.0,26816344380.0
2018-09-20,3316.6,3315.0,3338.0,3311.0,15649.0,15597758460.0
2018-09-21,3323.0,3428.2,3428.8,3312.2,30210.0,30457716600.0
2018-09-25,3393.4,3389.2,3401.6,3368.4,23250.0,23619782040.0
2018-09-26,3405.6,3422.2,3459.6,3390.4,30506.0,31349678580.0
2018-09-27,3417.4,3415.8,3428.8,3400.8,24135.0,24711203280.0
2018-09-28,3428.0,3448.8,3457.4,3417.0,26045.0,26862392100.0
2018-10-08,3367.0,3288.8,3376.0,3282.2,27383.0,27392459580.0
2018-10-09,3293.8,3287.0,3314.0,3277.4,24649.0,24384504720.0
2018-10-10,3298.4,3289.0,3323.0,3256.4,27923.0,27580773240.0
2018-10-11,3187.2,3106.8,3217.2,3092.8,34394.0,32692932600.0
2018-10-12,3127.8,3169.0,3188.8,3101.0,32050.0,30214704480.0
2018-10-15,3169.0,3122.4,3186.0,3116.2,26237.0,24807982620.0
2018-10-16,3135.6,3110.2,3172.2,3095.0,30376.0,28559328120.0
2018-10-17,3156.8,3121.0,3160.0,3068.0,31785.0,29769995640.0
2018-10-18,3104.8,3048.0,3107.8,3047.0,20682.0,19117145640.0
2018-10-19,3053.8,3131.8,3149.8,3031.0,8147.0,7550245620.0
2018-10-22,3166.2,3290.6,3304.0,3165.0,9807.0,9559931280.0
2018-10-23,3290.6,3180.0,3290.6,3161.8,8024.0,7782559920.0
2018-10-24,3182.8,3187.0,3256.8,3175.8,7998.0,7697054520.0
2018-10-25,3136.0,3201.6,3205.0,3105.2,8585.0,8102036400.0
2018-10-26,3214.4,3167.4,3232.4,3147.8,6872.0,6568417560.0
2018-10-29,3167.6,3077.6,3179.4,3058.2,6743.0,6289499220.0
2018-10-30,3077.2,3113.6,3152.0,3057.0,8196.0,7639513560.0
2018-10-31,3128.8,3150.0,3180.0,3111.2,6885.0,6498046860.0
2018-11-01,3183.2,3173.0,3224.6,3168.6,7677.0,7368529920.0
2018-11-02,3252.6,3305.2,3307.0,3229.0,9830.0,9628494240.0
2018-11-05,3285.4,3263.6,3286.6,3229.0,7230.0,7075472220.0
2018-11-06,3261.0,3246.0,3261.8,3214.2,6519.0,6329583840.0
2018-11-07,3253.2,3212.0,3279.0,3205.4,8717.0,8477156400.0
2018-11-08,3242.0,3213.6,3254.4,3203.0,7769.0,7526223540.0
2018-11-09,3194.4,3168.0,3196.6,3165.6,7422.0,7084199460.0
2018-11-12,3167.2,3206.4,3212.6,3160.4,9042.0,8652329040.0
2018-11-13,3171.4,3240.8,3264.8,3166.6,15130.0,14584929600.0
2018-11-14,3240.0,3203.6,3245.0,3194.0,15544.0,15010050540.0
2018-11-15,3209.4,3247.4,3250.6,3201.2,25210.0,24409874340.0
2018-11-16,3249.8,3259.8,3294.6,3225.2,36929.0,36125483340.0
2018-11-19,3268.6,3296.4,3297.2,3253.8,34137.0,33573778620.0
2018-11-20,3277.4,3223.4,3281.6,3211.2,35621.0,34668892200.0
2018-11-21,3191.4,3222.0,3235.6,3190.8,31928.0,30814217400.0
2018-11-22,3232.0,3212.0,3233.8,3189.2,30915.0,29763673740.0
2018-11-23,3205.4,3136.2,3209.6,3132.0,33605.0,31924254780.0
2018-11-26,3145.0,3130.4,3163.8,3119.2,31067.0,29291772180.0
2018-11-27,3141.4,3126.6,3154.6,3112.6,29699.0,27940992420.0
2018-11-28,3128.8,3171.4,3179.6,3118.8,34397.0,32552450940.0
2018-11-29,3192.4,3138.6,3197.0,3130.2,33092.0,31447400100.0
2018-11-30,3136.6,3168.0,3180.4,3131.4,35037.0,33154090440.0
2018-12-03,3265.0,3259.2,3286.6,3232.4,45072.0,44133104100.0
2018-12-04,3252.0,3270.0,3274.6,3246.0,42703.0,41754477540.0
2018-12-05,3232.4,3253.8,3276.0,3231.4,48957.0,47818288800.0
2018-12-06,3220.0,3187.8,3225.8,3180.6,48560.0,46619611320.0
2018-12-07,3196.8,3179.6,3199.0,3179.0,34120.0,32650316520.0
2018-12-10,3160.2,3148.6,3174.8,3136.4,39260.0,37146763200.0
2018-12-11,3154.8,3164.6,3166.8,3144.0,34433.0,32602511460.0
2018-12-12,3180.2,3172.4,3186.0,3162.0,40437.0,38486226960.0
2018-12-13,3179.0,3222.8,3242.6,3173.4,50708.0,48910879140.0
2018-12-14,3211.0,3169.4,3215.4,3166.6,42439.0,40616258160.0
2018-12-17,3172.0,3167.8,3176.6,3142.2,41877.0,39734736000.0
2018-12-18,3151.2,3128.4,3176.0,3111.6,47818.0,45064919340.0
2018-12-19,3134.2,3091.8,3137.8,3088.4,37440.0,35018514060.0
2018-12-20,3098.6,3073.2,3103.8,3046.8,30021.0,27682251240.0
2018-12-21,3073.2,3016.2,3073.2,3011.0,13941.0,12683504160.0
2018-12-24,3020.4,3037.0,3045.0,3007.2,44877.0,40801216020.0
2018-12-25,3006.8,3018.0,3035.8,2953.8,59022.0,52963886760.0
2018-12-26,3017.2,3005.0,3030.0,2988.6,44096.0,39811943940.0
2018-12-27,3043.8,2995.8,3049.0,2988.4,50943.0,46155810840.0
2018-12-28,3002.6,2996.0,3035.2,2993.0,52740.0,47641725360.0
2019-01-02,3012.4,2962.2,3015.0,2948.8,45964.0,40980172260.0
2019-01-03,2958.6,2962.6,3006.0,2951.6,52089.0,46431680160.0
2019-01-04,2948.2,3041.4,3041.4,2942.2,64837.0,58303121100.0
2019-01-07,3051.0,3047.2,3064.0,3033.8,52600.0,48100757280.0
2019-01-08,3047.0,3050.6,3055.0,3037.4,39248.0,35875076880.0
2019-01-09,3070.0,3072.0,3125.6,3066.2,58480.0,54339360900.0
2019-01-10,3069.0,3075.6,3098.2,3057.2,50060.0,46231092600.0
2019-01-11,3085.0,3099.2,3109.6,3071.0,52252.0,48416178000.0
2019-01-14,3056.0,3070.8,3101.8,3056.0,39096.0,36074752140.0
2019-01-15,3077.0,3130.0,3134.6,3070.0,51966.0,48359560920.0
2019-01-16,3126.2,3129.4,3135.0,3115.2,38639.0,36233701500.0
2019-01-17,3135.0,3114.6,3147.8,3110.8,32618.0,30579815220.0
2019-01-18,3126.4,3158.2,3160.0,3124.0,14637.0,13807013520.0
2019-01-21,3174.8,3186.6,3207.6,3172.6,42681.0,40841122020.0
2019-01-22,3182.0,3147.2,3184.6,3138.6,38843.0,36824267220.0
2019-01-23,3147.0,3138.4,3166.0,3131.4,41315.0,39022261440.0
2019-01-24,3148.2,3164.4,3173.6,3122.8,47106.0,44544832020.0
2019-01-25,3170.0,3188.8,3211.0,3170.0,46529.0,44541108600.0
2019-01-28,3208.0,3185.2,3238.2,3176.4,45013.0,43350268020.0
2019-01-29,3182.2,3200.0,3212.2,3157.2,49092.0,46892349180.0
2019-01-30,3183.4,3178.6,3209.8,3177.0,40444.0,38719240020.0
2019-01-31,3189.8,3207.4,3224.2,3185.4,44828.0,43072303500.0
2019-02-01,3231.2,3261.4,3262.4,3207.8,39912.0,38681834220.0
2019-02-11,3250.0,3305.6,3311.4,3247.2,35804.0,35209681800.0
2019-02-12,3316.4,3330.0,3339.0,3304.4,19981.0,19913283180.0
2019-02-13,3338.0,3405.2,3422.0,3332.2,34329.0,34736039460.0
2019-02-14,3405.2,3411.8,3428.0,3392.2,39272.0,40147806960.0
2019-02-15,3406.8,3352.6,3408.2,3346.4,51820.0,52508157900.0
2019-02-18,3379.0,3447.4,3454.0,3379.0,59393.0,60909051360.0
2019-02-19,3456.0,3438.0,3484.0,3421.2,67661.0,70098634620.0
2019-02-20,3454.8,3449.6,3467.0,3427.0,58697.0,60761505420.0
2019-02-21,3447.8,3448.0,3503.4,3430.0,77478.0,80485876200.0
2019-02-22,3447.2,3539.8,3540.0,3421.6,76687.0,79710920400.0
2019-02-25,3584.4,3800.2,3801.8,3573.2,104191.0,114224418240.0
2019-02-26,3788.6,3701.8,3789.0,3687.6,97918.0,109877553900.0
2019-02-27,3713.0,3685.2,3741.6,3646.8,89697.0,99761105100.0
2019-02-28,3681.8,3677.4,3709.6,3664.2,74602.0,82485262080.0
2019-03-01,3707.2,3750.0,3760.0,3674.2,90486.0,100624181220.0
2019-03-04,3780.0,3786.8,3893.0,3766.8,105952.0,121348253100.0
2019-03-05,3789.6,3822.8,3830.0,3782.0,81880.0,93410533740.0
2019-03-06,3829.4,3846.6,3864.4,3784.4,93142.0,106814158380.0
2019-03-07,3835.6,3808.8,3853.6,3775.0,95875.0,109672065780.0
2019-03-08,3720.0,3673.2,3776.0,3662.6,102152.0,114014639280.0
2019-03-11,3691.2,3721.0,3737.2,3662.6,80228.0,89068613760.0
2019-03-12,3753.0,3747.4,3808.0,3721.0,86115.0,97340941200.0
2019-03-13,3750.4,3720.8,3758.2,3698.6,77651.0,86886472260.0
2019-03-14,3711.0,3699.0,3746.0,3682.0,50213.0,56052633300.0
2019-03-15,3719.8,3741.2,3789.8,3718.0,22828.0,25658729400.0
2019-03-18,3760.8,3868.2,3871.4,3741.6,87041.0,99398324520.0
2019-03-19,3868.6,3836.0,3877.6,3822.2,72405.0,83597647380.0
2019-03-20,3826.6,3837.4,3863.0,3795.0,83550.0,95982446160.0
2019-03-21,3851.4,3830.0,3869.8,3823.6,88303.0,101907706860.0
2019-03-22,3838.0,3843.4,3851.8,3782.2,84997.0,97508438460.0
2019-03-25,3785.0,3740.8,3808.0,3733.2,81930.0,92770539360.0
2019-03-26,3765.2,3709.0,3769.4,3685.8,75545.0,84521228700.0
2019-03-27,3721.0,3730.0,3749.6,3713.2,71377.0,79899328080.0
2019-03-28,3716.0,3721.8,3748.0,3703.0,66848.0,74726603880.0
2019-03-29,3732.8,3876.2,3895.6,3732.8,90543.0,103922134140.0
2019-04-01,3915.0,3982.0,3988.8,3914.2,76725.0,91344928680.0
2019-04-02,4000.0,3971.2,4002.0,3958.6,58191.0,69448368060.0
2019-04-03,3951.0,4030.8,4048.0,3949.8,72143.0,86496225900.0
2019-04-04,4048.8,4085.6,4091.0,4023.4,81886.0,99732256860.0
2019-04-08,4125.0,4052.2,4135.0,4018.2,83340.0,101963968740.0
2019-04-09,4059.0,4081.6,4097.0,4041.2,72053.0,88001891880.0
2019-04-10,4068.0,4089.6,4127.0,4036.0,81323.0,99311991360.0
2019-04-11,4090.0,4013.0,4104.4,3987.4,84743.0,102645666360.0
2019-04-12,4009.0,3996.8,4016.4,3969.0,71594.0,85764851220.0
2019-04-15,4059.0,3967.8,4091.6,3960.0,86958.0,105502961220.0
2019-04-16,3960.2,4093.0,4094.0,3951.2,78483.0,94666111200.0
2019-04-17,4080.2,4080.6,4111.4,4056.4,65274.0,79941768120.0
2019-04-18,4081.8,4070.6,4093.8,4058.4,37967.0,46433407260.0
2019-04-19,4076.2,4091.6,4119.0,4046.0,16797.0,20568630180.0
2019-04-22,4130.0,4020.2,4134.4,3993.6,101759.0,123757544280.0
2019-04-23,4013.8,4018.8,4065.6,4005.2,96721.0,116905142460.0
2019-04-24,4037.0,4025.0,4044.0,3962.6,104494.0,125918549580.0
2019-04-25,4015.4,3948.6,4024.4,3945.2,96784.0,115935384960.0
2019-04-26,3940.0,3891.4,3955.8,3882.2,108242.0,127402965840.0
2019-04-29,3905.0,3914.8,3962.8,3888.0,107414.0,126398372280.0
2019-04-30,3902.0,3913.8,3929.6,3893.6,86456.0,101481994320.0
2019-05-06,3776.8,3668.0,3808.2,3623.4,118222.0,131588741340.0
2019-05-07,3708.0,3714.4,3743.4,3676.0,109927.0,122414100720.0
2019-05-08,3655.4,3664.2,3730.8,3651.4,99313.0,109794390540.0
2019-05-09,3642.0,3597.6,3661.4,3572.2,112676.0,122128244760.0
2019-05-10,3651.4,3711.0,3742.0,3564.4,148150.0,163355424360.0
2019-05-13,3672.2,3657.2,3691.8,3635.6,81068.0,89126052480.0
2019-05-14,3646.0,3638.6,3686.4,3626.2,96097.0,105532057380.0
2019-05-15,3680.0,3715.2,3744.6,3666.6,88348.0,98041852560.0
2019-05-16,3706.6,3732.8,3740.0,3692.0,55002.0,61291972020.0
2019-05-17,3713.0,3617.4,3715.4,3597.4,110521.0,120844605240.0
2019-05-20,3622.4,3587.8,3625.6,3551.2,118242.0,127141299180.0
2019-05-21,3597.8,3625.2,3673.6,3590.8,124865.0,136151542380.0
2019-05-22,3629.2,3622.0,3642.0,3590.6,100564.0,109156406580.0
2019-05-23,3603.6,3557.6,3607.4,3545.8,111869.0,119796540300.0
2019-05-24,3571.0,3569.4,3606.0,3553.0,111611.0,119736940320.0
2019-05-27,3574.2,3607.2,3630.0,3525.0,130273.0,139892069040.0
2019-05-28,3605.4,3626.0,3658.4,3603.8,110841.0,120795609540.0
2019-05-29,3614.8,3627.4,3671.4,3608.2,104406.0,113812501680.0
2019-05-30,3630.8,3619.4,3632.0,3568.0,112926.0,121858519560.0
2019-05-31,3613.2,3594.8,3653.6,3591.0,113056.0,122817982920.0
2019-06-03,3620.2,3613.8,3661.6,3582.0,126250.0,136957950480.0
2019-06-04,3613.0,3586.2,3620.8,3565.6,95593.0,102791800500.0
2019-06-05,3618.0,3574.6,3623.0,3573.0,103624.0,111895804320.0
2019-06-06,3578.0,3544.6,3584.0,3542.6,100327.0,107266832040.0
2019-06-10,3566.6,3591.8,3615.6,3553.8,103382.0,111258442920.0
2019-06-11,3601.2,3706.2,3717.8,3600.8,118180.0,130107517740.0
2019-06-12,3695.0,3676.0,3699.6,3668.0,79003.0,87257516940.0
2019-06-13,3679.0,3668.6,3689.0,3635.0,99316.0,109167553740.0
2019-06-14,3676.0,3645.0,3692.4,3633.0,79619.0,87492048180.0
2019-06-17,3647.0,3652.0,3680.0,3635.2,81126.0,88957381080.0
2019-06-18,3657.6,3661.2,3673.8,3626.8,88852.0,97380240000.0
2019-06-19,3761.0,3718.4,3782.0,3710.2,87232.0,97950778800.0
2019-06-20,3721.0,3821.6,3868.0,3719.4,71123.0,80816021760.0
2019-06-21,3810.6,3828.4,3854.2,3810.6,24276.0,27931277940.0
2019-06-24,3810.6,3814.0,3828.4,3792.0,73527.0,84076265640.0
2019-06-25,3810.0,3773.0,3814.0,3725.6,110837.0,125212155060.0
2019-06-26,3753.0,3769.0,3788.0,3748.6,72469.0,81967656060.0
2019-06-27,3782.0,3813.8,3839.6,3780.4,104429.0,119476597320.0
2019-06-28,3808.4,3817.6,3817.6,3781.0,87016.0,99142169700.0
2019-07-01,3893.0,3911.0,3927.0,3866.0,103948.0,121759117380.0
2019-07-02,3900.2,3913.0,3919.2,3895.2,62884.0,73733618580.0
2019-07-03,3900.0,3879.2,3903.0,3866.2,76993.0,89720295060.0
2019-07-04,3884.4,3855.8,3895.8,3832.4,82620.0,95825762760.0
2019-07-05,3857.0,3874.6,3883.4,3844.0,76528.0,88756953360.0
2019-07-08,3856.8,3780.0,3856.8,3747.2,103317.0,117648748080.0
2019-07-09,3788.8,3771.4,3795.6,3756.0,74406.0,84242530260.0
2019-07-10,3792.6,3772.6,3797.0,3759.2,64949.0,73536491940.0
2019-07-11,3793.0,3769.2,3822.4,3753.2,92533.0,105158271360.0
2019-07-12,3770.0,3799.8,3817.6,3763.2,94387.0,107518539000.0
2019-07-15,3778.0,3817.8,3848.0,3731.6,113914.0,129493532880.0
2019-07-16,3812.2,3803.4,3827.0,3794.0,67952.0,77619467520.0
2019-07-17,3790.0,3794.6,3818.0,3774.2,67149.0,76615648920.0
2019-07-18,3780.0,3770.6,3790.8,3769.0,50476.0,57216157020.0
2019-07-19,3787.0,3805.8,3834.6,3787.0,22998.0,26288677860.0
2019-07-22,3804.0,3769.2,3813.8,3750.0,89650.0,101764490460.0
2019-07-23,3780.2,3780.0,3787.0,3763.0,61911.0,70134436920.0
2019-07-24,3795.2,3810.0,3843.8,3795.0,83044.0,95177920560.0
2019-07-25,3815.0,3848.8,3849.6,3807.2,77855.0,89429480160.0
2019-07-26,3833.2,3851.8,3862.6,3831.2,64654.0,74566054440.0
2019-07-29,3848.0,3843.6,3854.0,3827.4,64476.0,74268840240.0
2019-07-30,3852.8,3861.4,3888.8,3852.0,74394.0,86349805620.0
2019-07-31,3848.0,3838.0,3848.4,3824.4,64208.0,73905718020.0
2019-08-01,3817.6,3798.4,3829.6,3785.2,69456.0,79292407560.0
2019-08-02,3720.0,3740.0,3748.0,3711.6,72705.0,81347877300.0
2019-08-05,3711.0,3667.0,3724.0,3663.0,84366.0,93553150200.0
2019-08-06,3607.4,3625.8,3639.0,3572.8,96925.0,104882447580.0
2019-08-07,3641.0,3598.2,3643.8,3596.0,66670.0,72442710600.0
2019-08-08,3633.4,3638.8,3652.0,3619.4,76072.0,82970557380.0
2019-08-09,3656.4,3621.6,3658.8,3603.4,67847.0,73875566220.0
2019-08-12,3640.0,3672.8,3677.4,3626.6,73600.0,80569058340.0
2019-08-13,3655.0,3652.2,3664.8,3636.8,60091.0,65787206640.0
2019-08-14,3698.0,3673.4,3706.8,3671.4,57209.0,63301168200.0
2019-08-15,3614.4,3688.4,3698.4,3614.0,47323.0,51881744640.0
2019-08-16,3678.0,3684.8,3713.4,3658.2,91313.0,101066290200.0
2019-08-19,3718.4,3783.4,3787.4,3697.4,108377.0,121657624500.0
2019-08-20,3772.4,3772.0,3794.0,3771.0,71017.0,80536195140.0
2019-08-21,3770.6,3775.0,3782.8,3765.6,56892.0,64434411840.0
2019-08-22,3783.2,3777.2,3785.6,3758.6,67974.0,76938836940.0
2019-08-23,3780.0,3805.2,3824.0,3772.4,94914.0,108310000860.0
2019-08-26,3755.4,3762.2,3777.6,3744.0,84692.0,95539069800.0
2019-08-27,3780.0,3803.4,3850.8,3778.4,112067.0,128363986500.0
2019-08-28,3812.8,3795.0,3817.6,3786.0,67796.0,77283885660.0
2019-08-29,3798.4,3782.2,3800.2,3758.8,81786.0,92695633860.0
2019-08-30,3807.6,3791.8,3829.6,3766.0,88595.0,101015582280.0
2019-09-02,3793.6,3832.6,3858.0,3788.6,87606.0,100683341460.0
2019-09-03,3839.8,3835.0,3844.6,3823.0,59650.0,68607976260.0
2019-09-04,3842.0,3888.0,3888.8,3835.4,94788.0,109745704920.0
2019-09-05,3914.8,3923.6,3980.6,3914.0,109117.0,129137147580.0
2019-09-06,3941.0,3958.0,3958.0,3928.2,77323.0,91422717060.0
2019-09-09,3980.0,3968.2,3983.8,3952.6,77803.0,92543480100.0
2019-09-10,3976.2,3960.6,3978.0,3938.2,67884.0,80485989720.0
2019-09-11,3969.0,3933.8,3972.6,3926.0,80275.0,94976908260.0
2019-09-12,3953.4,3976.8,3987.6,3942.0,72082.0,85646922420.0
2019-09-16,3976.8,3959.8,3978.8,3938.6,66673.0,79220829120.0
2019-09-17,3949.8,3888.4,3951.8,3875.6,77870.0,91476395940.0
2019-09-18,3903.4,3904.2,3922.0,3898.6,55124.0,64663695300.0
2019-09-19,3916.6,3925.0,3925.0,3893.2,44195.0,51843765720.0
2019-09-20,3930.6,3932.0,3939.4,3922.0,19946.0,23512852920.0
2019-09-23,3912.2,3894.8,3913.0,3867.6,70709.0,82333504740.0
2019-09-24,3902.0,3894.6,3934.0,3889.2,76051.0,89161995600.0
2019-09-25,3884.6,3869.6,3894.0,3868.6,66731.0,77693317620.0
2019-09-26,3885.0,3844.4,3895.4,3841.8,70645.0,82017927480.0
2019-09-27,3852.2,3855.8,3864.2,3840.2,51720.0,59773330800.0
2019-09-30,3850.0,3794.0,3859.4,3792.6,60415.0,69580457400.0
2019-10-08,3811.0,3828.0,3855.8,3810.0,60198.0,69295816440.0
2019-10-09,3811.0,3832.8,3839.6,3795.6,60233.0,69034372680.0
2019-10-10,3824.8,3863.8,3871.2,3820.8,64277.0,74165253120.0
2019-10-11,3875.8,3913.4,3926.6,3857.2,75644.0,88289640600.0
2019-10-14,3943.4,3945.2,3988.6,3931.4,77993.0,92609228700.0
2019-10-15,3943.0,3934.8,3948.6,3931.0,49238.0,58179611340.0
2019-10-16,3938.8,3917.8,3968.4,3915.0,63102.0,74581910640.0
2019-10-17,3925.6,3926.8,3938.6,3913.0,42843.0,50483621400.0
2019-10-18,3932.4,3880.6,3944.8,3876.0,19680.0,23132231460.0
2019-10-21,3856.6,3866.8,3875.0,3847.0,52376.0,60671268240.0
2019-10-22,3879.0,3878.8,3892.4,3852.4,61352.0,71208873960.0
2019-10-23,3874.0,3862.8,3888.8,3843.0,56407.0,65442041160.0
2019-10-24,3865.4,3870.4,3884.8,3841.6,65622.0,76059538140.0
2019-10-25,3864.0,3899.0,3902.0,3837.2,77655.0,90117580260.0
2019-10-28,3908.0,3919.0,3930.0,3895.6,67048.0,78727789320.0
2019-10-29,3920.4,3905.0,3924.6,3903.6,47765.0,56084784660.0
2019-10-30,3900.2,3877.0,3906.0,3870.0,61555.0,71708206380.0
2019-10-31,3891.6,3879.0,3896.6,3865.0,56173.0,65436501780.0
2019-11-01,3875.0,3959.4,3960.0,3866.6,82327.0,96856383660.0
2019-11-04,3969.8,3974.2,3982.8,3960.2,58904.0,70214081460.0
2019-11-05,3978.6,3996.4,4039.8,3968.8,80309.0,96404012460.0
2019-11-06,3999.0,3983.0,4004.4,3969.4,60617.0,72575938860.0
2019-11-07,3979.6,3990.2,4014.0,3971.6,68449.0,81930831000.0
2019-11-08,4015.4,3968.8,4021.8,3967.2,67445.0,80840804400.0
2019-11-11,3940.0,3906.6,3945.8,3894.0,60327.0,71041323180.0
2019-11-12,3913.0,3897.6,3920.6,3876.8,61805.0,72296232300.0
2019-11-13,3891.0,3900.0,3905.8,3880.6,51375.0,59987337480.0
2019-11-14,3906.4,3900.0,3915.6,3891.8,39426.0,46172311020.0
2019-11-15,3902.8,3879.0,3915.0,3871.2,71712.0,83718889680.0
2019-11-18,3877.6,3908.8,3919.6,3867.0,71902.0,84094498080.0
2019-11-19,3904.6,3953.6,3953.6,3902.2,70905.0,83685868200.0
2019-11-20,3941.8,3907.8,3947.4,3896.6,64929.0,76459508700.0
2019-11-21,3890.2,3888.4,3906.6,3870.2,67135.0,78335920200.0
